5 Minutes,Flow (Veh/5 Minutes)
6-3-2021 18:04,78
6-3-2021 18:09,63
6-3-2021 18:15,67
6-3-2021 18:20,72
6-3-2021 18:24,72
6-3-2021 18:29,62
6-3-2021 18:35,74
6-3-2021 18:40,58
6-3-2021 18:45,65
6-3-2021 18:49,81
6-3-2021 18:54,62
6-3-2021 19:00,68
6-3-2021 19:05,73
6-3-2021 19:09,67
6-3-2021 19:14,65
6-3-2021 19:20,78
6-3-2021 19:25,62
6-3-2021 19:30,67
6-3-2021 19:34,73
6-3-2021 19:39,72
6-3-2021 19:45,69
6-3-2021 19:50,78
6-3-2021 19:54,69
6-3-2021 19:59,75
6-3-2021 20:05,58
6-3-2021 20:10,67
6-3-2021 20:15,77
6-3-2021 20:19,69
6-3-2021 20:24,66
6-3-2021 20:30,69
6-3-2021 20:35,70
6-3-2021 20:39,65
6-3-2021 20:44,77
6-3-2021 20:50,69
6-3-2021 20:55,54
6-3-2021 21:00,63
6-3-2021 21:04,60
6-3-2021 21:09,58
6-3-2021 21:15,78
6-3-2021 21:20,67
6-3-2021 21:24,62
6-3-2021 21:29,70
6-3-2021 21:35,62
6-3-2021 21:40,63
6-3-2021 21:45,72
6-3-2021 21:49,64
6-3-2021 21:54,51
6-3-2021 22:00,68
6-3-2021 22:05,63
6-3-2021 22:09,62
6-3-2021 22:14,57
6-3-2021 22:20,64
6-3-2021 22:25,53
6-3-2021 22:30,57
6-3-2021 22:34,58
6-3-2021 22:39,47
6-3-2021 22:45,59
6-3-2021 22:50,42
6-3-2021 22:54,47
6-3-2021 22:59,48
6-3-2021 23:05,48
6-3-2021 23:10,56
6-3-2021 23:15,53
6-3-2021 23:19,42
6-3-2021 23:24,47
6-3-2021 23:30,67
6-3-2021 23:35,54
6-3-2021 23:39,69
6-3-2021 23:44,48
6-3-2021 23:50,27
6-3-2021 23:55,23
6-4-2021 0:00,34
6-4-2021 0:04,31
6-4-2021 0:09,27
6-4-2021 0:15,28
6-4-2021 0:20,27
6-4-2021 0:24,26
6-4-2021 0:29,38
6-4-2021 0:35,41
6-4-2021 0:40,22
6-4-2021 0:45,29
6-4-2021 0:49,26
6-4-2021 0:54,23
6-4-2021 1:00,25
6-4-2021 1:05,21
6-4-2021 1:09,17
6-4-2021 1:14,27
6-4-2021 1:20,23
6-4-2021 1:25,19
6-4-2021 1:30,25
6-4-2021 1:34,20
6-4-2021 1:39,13
6-4-2021 1:45,18
6-4-2021 1:50,19
6-4-2021 1:54,15
6-4-2021 1:59,13
6-4-2021 2:05,17
6-4-2021 2:10,14
6-4-2021 2:15,13
6-4-2021 2:19,13
6-4-2021 2:24,19
6-4-2021 2:30,13
6-4-2021 2:35,17
6-4-2021 2:39,12
6-4-2021 2:44,13
6-4-2021 2:50,13
6-4-2021 2:55,15
6-4-2021 3:00,13
6-4-2021 3:04,12
6-4-2021 3:09,11
6-4-2021 3:15,13
6-4-2021 3:20,15
6-4-2021 3:24,15
6-4-2021 3:29,12
6-4-2021 3:35,17
6-4-2021 3:40,20
6-4-2021 3:45,13
6-4-2021 3:49,16
6-4-2021 3:54,14
6-4-2021 4:00,14
6-4-2021 4:05,17
6-4-2021 4:09,13
6-4-2021 4:14,20
6-4-2021 4:20,16
6-4-2021 4:25,16
6-4-2021 4:30,19
6-4-2021 4:34,19
6-4-2021 4:39,20
6-4-2021 4:45,22
6-4-2021 4:50,21
6-4-2021 4:54,23
6-4-2021 4:59,28
6-4-2021 5:05,21
6-4-2021 5:10,25
6-4-2021 5:15,26
6-4-2021 5:19,22
6-4-2021 5:24,27
6-4-2021 5:30,41
6-4-2021 5:35,43
6-4-2021 5:39,36
6-4-2021 5:44,49
6-4-2021 5:50,32
6-4-2021 5:55,38
6-4-2021 6:00,34
6-4-2021 6:04,52
6-4-2021 6:09,55
6-4-2021 6:15,61
6-4-2021 6:20,50
6-4-2021 6:24,56
6-4-2021 6:29,69
6-4-2021 6:35,49
6-4-2021 6:40,58
6-4-2021 6:45,76
6-4-2021 6:49,62
6-4-2021 6:54,55
6-4-2021 7:00,82
6-4-2021 7:05,59
6-4-2021 7:09,71
6-4-2021 7:14,76
6-4-2021 7:20,63
6-4-2021 7:25,60
6-4-2021 7:30,86
6-4-2021 7:34,73
6-4-2021 7:39,82
6-4-2021 7:45,72
6-4-2021 7:50,44
6-4-2021 7:54,70
6-4-2021 7:59,69
6-4-2021 8:05,70
6-4-2021 8:10,86
6-4-2021 8:15,65
6-4-2021 8:19,73
6-4-2021 8:24,80
6-4-2021 8:30,70
6-4-2021 8:35,74
6-4-2021 8:39,85
6-4-2021 8:44,70
6-4-2021 8:50,73
6-4-2021 8:55,81
6-4-2021 9:00,71
6-4-2021 9:04,72
6-4-2021 9:09,86
6-4-2021 9:15,69
6-4-2021 9:20,62
6-4-2021 9:24,81
6-4-2021 9:29,75
6-4-2021 9:35,66
6-4-2021 9:40,81
6-4-2021 9:45,74
6-4-2021 9:49,69
6-4-2021 9:54,75
6-4-2021 10:00,61
6-4-2021 10:05,59
6-4-2021 10:09,76
6-4-2021 10:14,73
6-4-2021 10:20,66
6-4-2021 10:25,76
6-4-2021 10:30,69
6-4-2021 10:34,67
6-4-2021 10:39,73
6-4-2021 10:45,76
6-4-2021 10:50,74
6-4-2021 10:54,72
6-4-2021 10:59,76
6-4-2021 11:05,64
6-4-2021 11:10,68
6-4-2021 11:15,63
6-4-2021 11:19,78
6-4-2021 11:24,69
6-4-2021 11:30,72
6-4-2021 11:35,77
6-4-2021 11:39,69
6-4-2021 11:44,79
6-4-2021 11:50,70
6-4-2021 11:55,67
6-4-2021 12:00,82
6-4-2021 12:04,67
6-4-2021 12:09,63
6-4-2021 12:15,71
6-4-2021 12:20,66
6-4-2021 12:24,72
6-4-2021 12:29,86
6-4-2021 12:35,67
6-4-2021 12:40,63
6-4-2021 12:45,78
6-4-2021 12:49,75
6-4-2021 12:54,62
6-4-2021 13:00,74
6-4-2021 13:05,81
6-4-2021 13:09,69
6-4-2021 13:14,76
6-4-2021 13:20,71
6-4-2021 13:25,73
6-4-2021 13:30,75
6-4-2021 13:34,71
6-4-2021 13:39,69
6-4-2021 13:45,77
6-4-2021 13:50,70
6-4-2021 13:54,76
6-4-2021 13:59,74
6-4-2021 14:05,73
6-4-2021 14:10,64
6-4-2021 14:15,73
6-4-2021 14:19,69
6-4-2021 14:24,60
6-4-2021 14:30,69
6-4-2021 14:35,79
6-4-2021 14:39,70
6-4-2021 14:44,63
6-4-2021 14:50,72
6-4-2021 14:55,65
6-4-2021 15:00,59
6-4-2021 15:04,69
6-4-2021 15:09,64
6-4-2021 15:15,70
6-4-2021 15:20,81
6-4-2021 15:24,69
6-4-2021 15:29,68
6-4-2021 15:35,70
6-4-2021 15:40,66
6-4-2021 15:45,69
6-4-2021 15:49,76
6-4-2021 15:54,73
6-4-2021 16:00,61
6-4-2021 16:05,71
6-4-2021 16:09,73
6-4-2021 16:14,66
6-4-2021 16:20,76
6-4-2021 16:25,62
6-4-2021 16:30,63
6-4-2021 16:34,74
6-4-2021 16:39,69
6-4-2021 16:45,67
6-4-2021 16:50,76
6-4-2021 16:54,61
6-4-2021 16:59,67
6-4-2021 17:05,73
6-4-2021 17:10,59
6-4-2021 17:15,58
6-4-2021 17:19,72
6-4-2021 17:24,63
6-4-2021 17:30,76
6-4-2021 17:35,71
6-4-2021 17:39,72
6-4-2021 17:44,70
6-4-2021 17:50,69
6-4-2021 17:55,67
6-4-2021 18:00,66
6-4-2021 18:04,65
6-4-2021 18:09,66
6-4-2021 18:15,66
6-4-2021 18:20,65
6-4-2021 18:24,64
6-4-2021 18:29,63
6-4-2021 18:35,62
6-4-2021 18:40,61
6-4-2021 18:45,61
6-4-2021 18:49,60
6-4-2021 18:54,58
6-4-2021 19:00,57
6-4-2021 19:05,56
6-4-2021 19:09,56
6-4-2021 19:14,56
6-4-2021 19:20,55
6-4-2021 19:25,54
6-4-2021 19:30,53
6-4-2021 19:34,52
6-4-2021 19:39,52
6-4-2021 19:45,51
6-4-2021 19:50,50
6-4-2021 19:54,49
6-4-2021 19:59,48
6-4-2021 20:05,47
6-4-2021 20:10,47
6-4-2021 20:15,47
6-4-2021 20:19,46
6-4-2021 20:24,46
6-4-2021 20:30,45
6-4-2021 20:35,44
6-4-2021 20:39,45
6-4-2021 20:44,44
6-4-2021 20:50,43
6-4-2021 20:55,42
6-4-2021 21:00,42
6-4-2021 21:04,43
6-4-2021 21:09,43
6-4-2021 21:15,44
6-4-2021 21:20,44
6-4-2021 21:24,43
6-4-2021 21:29,42
6-4-2021 21:35,41
6-4-2021 21:40,41
6-4-2021 21:45,40
6-4-2021 21:49,40
6-4-2021 21:54,38
6-4-2021 22:00,37
6-4-2021 22:05,37
6-4-2021 22:09,37
6-4-2021 22:14,37
6-4-2021 22:20,36
6-4-2021 22:25,35
6-4-2021 22:30,34
6-4-2021 22:34,33
6-4-2021 22:39,33
6-4-2021 22:45,32
6-4-2021 22:50,30
6-4-2021 22:54,29
6-4-2021 22:59,27
6-4-2021 23:05,27
6-4-2021 23:10,26
6-4-2021 23:15,25
6-4-2021 23:19,24
6-4-2021 23:24,24
6-4-2021 23:30,23
6-4-2021 23:35,22
6-4-2021 23:39,22
6-4-2021 23:44,21
6-4-2021 23:50,20
6-4-2021 23:55,19
6-5-2021 0:00,18
6-5-2021 0:04,17
6-5-2021 0:09,17
6-5-2021 0:15,16
6-5-2021 0:20,15
6-5-2021 0:24,14
6-5-2021 0:29,14
6-5-2021 0:35,13
6-5-2021 0:40,13
6-5-2021 0:45,12
6-5-2021 0:49,12
6-5-2021 0:54,11
6-5-2021 1:00,11
6-5-2021 1:05,10
6-5-2021 1:09,10
6-5-2021 1:14,10
6-5-2021 1:20,10
6-5-2021 1:25,9
6-5-2021 1:30,9
6-5-2021 1:34,9
6-5-2021 1:39,9
6-5-2021 1:45,9
6-5-2021 1:50,9
6-5-2021 1:54,8
6-5-2021 1:59,8
6-5-2021 2:05,8
6-5-2021 2:10,8
6-5-2021 2:15,8
6-5-2021 2:19,8
6-5-2021 2:24,8
6-5-2021 2:30,7
6-5-2021 2:35,7
6-5-2021 2:39,7
6-5-2021 2:44,7
6-5-2021 2:50,7
6-5-2021 2:55,7
6-5-2021 3:00,7
6-5-2021 3:04,7
6-5-2021 3:09,7
6-5-2021 3:15,7
6-5-2021 3:20,8
6-5-2021 3:24,8
6-5-2021 3:29,8
6-5-2021 3:35,9
6-5-2021 3:40,9
6-5-2021 3:45,10
6-5-2021 3:49,10
6-5-2021 3:54,10
6-5-2021 4:00,10
6-5-2021 4:05,10
6-5-2021 4:09,11
6-5-2021 4:14,12
6-5-2021 4:20,13
6-5-2021 4:25,14
6-5-2021 4:30,15
6-5-2021 4:34,17
6-5-2021 4:39,18
6-5-2021 4:45,18
6-5-2021 4:50,19
6-5-2021 4:54,19
6-5-2021 4:59,19
6-5-2021 5:05,20
6-5-2021 5:10,22
6-5-2021 5:15,23
6-5-2021 5:19,25
6-5-2021 5:24,26
6-5-2021 5:30,27
6-5-2021 5:35,28
6-5-2021 5:39,28
6-5-2021 5:44,29
6-5-2021 5:50,28
6-5-2021 5:55,27
6-5-2021 6:00,27
6-5-2021 6:04,29
6-5-2021 6:09,31
6-5-2021 6:15,33
6-5-2021 6:20,35
6-5-2021 6:24,36
6-5-2021 6:29,38
6-5-2021 6:35,40
6-5-2021 6:40,41
6-5-2021 6:45,42
6-5-2021 6:49,42
6-5-2021 6:54,40
6-5-2021 7:00,39
6-5-2021 7:05,40
6-5-2021 7:09,42
6-5-2021 7:14,45
6-5-2021 7:20,46
6-5-2021 7:25,48
6-5-2021 7:30,49
6-5-2021 7:34,51
6-5-2021 7:39,53
6-5-2021 7:45,54
6-5-2021 7:50,54
6-5-2021 7:54,53
6-5-2021 7:59,52
6-5-2021 8:05,52
6-5-2021 8:10,54
6-5-2021 8:15,56
6-5-2021 8:19,59
6-5-2021 8:24,60
6-5-2021 8:30,61
6-5-2021 8:35,64
6-5-2021 8:39,65
6-5-2021 8:44,67
6-5-2021 8:50,67
6-5-2021 8:55,65
6-5-2021 9:00,63
6-5-2021 9:04,64
6-5-2021 9:09,65
6-5-2021 9:15,68
6-5-2021 9:20,69
6-5-2021 9:24,71
6-5-2021 9:29,72
6-5-2021 9:35,74
6-5-2021 9:40,75
6-5-2021 9:45,76
6-5-2021 9:49,77
6-5-2021 9:54,75
6-5-2021 10:00,72
6-5-2021 10:05,72
6-5-2021 10:09,73
6-5-2021 10:14,74
6-5-2021 10:20,75
6-5-2021 10:25,75
6-5-2021 10:30,75
6-5-2021 10:34,76
6-5-2021 10:39,77
6-5-2021 10:45,78
6-5-2021 10:50,78
6-5-2021 10:54,77
6-5-2021 10:59,75
6-5-2021 11:05,75
6-5-2021 11:10,76
6-5-2021 11:15,76
6-5-2021 11:19,77
6-5-2021 11:24,77
6-5-2021 11:30,78
6-5-2021 11:35,78
6-5-2021 11:39,78
6-5-2021 11:44,79
6-5-2021 11:50,78
6-5-2021 11:55,77
6-5-2021 12:00,76
6-5-2021 12:04,77
6-5-2021 12:09,77
6-5-2021 12:15,78
6-5-2021 12:20,78
6-5-2021 12:24,78
6-5-2021 12:29,77
6-5-2021 12:35,77
6-5-2021 12:40,78
6-5-2021 12:45,78
6-5-2021 12:49,78
6-5-2021 12:54,77
6-5-2021 13:00,76
6-5-2021 13:05,76
6-5-2021 13:09,76
6-5-2021 13:14,77
6-5-2021 13:20,77
6-5-2021 13:25,77
6-5-2021 13:30,78
6-5-2021 13:34,78
6-5-2021 13:39,78
6-5-2021 13:45,77
6-5-2021 13:50,77
6-5-2021 13:54,76
6-5-2021 13:59,76
6-5-2021 14:05,75
6-5-2021 14:10,76
6-5-2021 14:15,77
6-5-2021 14:19,77
6-5-2021 14:24,77
6-5-2021 14:30,77
6-5-2021 14:35,77
6-5-2021 14:39,78
6-5-2021 14:44,78
6-5-2021 14:50,77
6-5-2021 14:55,76
6-5-2021 15:00,75
6-5-2021 15:04,81
6-5-2021 15:09,68
6-5-2021 15:15,75
6-5-2021 15:20,74
6-5-2021 15:24,62
6-5-2021 15:29,77
6-5-2021 15:35,71
6-5-2021 15:40,61
6-5-2021 15:45,76
6-5-2021 15:49,76
6-5-2021 15:54,61
6-5-2021 16:00,71
6-5-2021 16:05,79
6-5-2021 16:09,61
6-5-2021 16:14,74
6-5-2021 16:20,70
6-5-2021 16:25,53
6-5-2021 16:30,70
6-5-2021 16:34,72
6-5-2021 16:39,62
6-5-2021 16:45,78
6-5-2021 16:50,73
6-5-2021 16:54,62
6-5-2021 16:59,72
6-5-2021 17:05,77
6-5-2021 17:10,68
6-5-2021 17:15,75
6-5-2021 17:19,70
6-5-2021 17:24,62
6-5-2021 17:30,76
6-5-2021 17:35,72
6-5-2021 17:39,65
6-5-2021 17:44,76
6-5-2021 17:50,73
6-5-2021 17:55,64
6-5-2021 18:00,77
6-5-2021 18:04,76
6-5-2021 18:09,65
6-5-2021 18:15,76
6-5-2021 18:20,76
6-5-2021 18:24,66
6-5-2021 18:29,71
6-5-2021 18:35,76
6-5-2021 18:40,62
6-5-2021 18:45,74
6-5-2021 18:49,90
6-5-2021 18:54,69
6-5-2021 19:00,68
6-5-2021 19:05,73
6-5-2021 19:09,75
6-5-2021 19:14,79
6-5-2021 19:20,64
6-5-2021 19:25,70
6-5-2021 19:30,67
6-5-2021 19:34,59
6-5-2021 19:39,68
6-5-2021 19:45,70
6-5-2021 19:50,69
6-5-2021 19:54,74
6-5-2021 19:59,83
6-5-2021 20:05,66
6-5-2021 20:10,69
6-5-2021 20:15,72
6-5-2021 20:19,48
6-5-2021 20:24,63
6-5-2021 20:30,57
6-5-2021 20:35,54
6-5-2021 20:39,61
6-5-2021 20:44,69
6-5-2021 20:50,55
6-5-2021 20:55,63
6-5-2021 21:00,62
6-5-2021 21:04,62
6-5-2021 21:09,74
6-5-2021 21:15,66
6-5-2021 21:20,67
6-5-2021 21:24,71
6-5-2021 21:29,66
6-5-2021 21:35,62
6-5-2021 21:40,65
6-5-2021 21:45,67
6-5-2021 21:49,58
6-5-2021 21:54,71
6-5-2021 22:00,69
6-5-2021 22:05,48
6-5-2021 22:09,69
6-5-2021 22:14,63
6-5-2021 22:20,68
6-5-2021 22:25,41
6-5-2021 22:30,67
6-5-2021 22:34,54
6-5-2021 22:39,65
6-5-2021 22:45,69
6-5-2021 22:50,66
6-5-2021 22:54,65
6-5-2021 22:59,55
6-5-2021 23:05,66
6-5-2021 23:10,49
6-5-2021 23:15,60
6-5-2021 23:19,71
6-5-2021 23:24,51
6-5-2021 23:30,62
6-5-2021 23:35,70
6-5-2021 23:39,51
6-5-2021 23:44,58
6-5-2021 23:50,58
6-5-2021 23:55,43
6-6-2021 0:00,47
6-6-2021 0:04,55
6-6-2021 0:09,36
6-6-2021 0:15,45
6-6-2021 0:20,43
6-6-2021 0:24,33
6-6-2021 0:29,40
6-6-2021 0:35,43
6-6-2021 0:40,35
6-6-2021 0:45,34
6-6-2021 0:49,35
6-6-2021 0:54,34
6-6-2021 1:00,48
6-6-2021 1:05,32
6-6-2021 1:09,29
6-6-2021 1:14,41
6-6-2021 1:20,27
6-6-2021 1:25,31
6-6-2021 1:30,26
6-6-2021 1:34,34
6-6-2021 1:39,28
6-6-2021 1:45,29
6-6-2021 1:50,24
6-6-2021 1:54,34
6-6-2021 1:59,23
6-6-2021 2:05,20
6-6-2021 2:10,24
6-6-2021 2:15,34
6-6-2021 2:19,24
6-6-2021 2:24,21
6-6-2021 2:30,23
6-6-2021 2:35,21
6-6-2021 2:39,21
6-6-2021 2:44,20
6-6-2021 2:50,18
6-6-2021 2:55,19
6-6-2021 3:00,27
6-6-2021 3:04,17
6-6-2021 3:09,23
6-6-2021 3:15,21
6-6-2021 3:20,17
6-6-2021 3:24,16
6-6-2021 3:29,14
6-6-2021 3:35,19
6-6-2021 3:40,15
6-6-2021 3:45,20
6-6-2021 3:49,17
6-6-2021 3:54,23
6-6-2021 4:00,13
6-6-2021 4:05,13
6-6-2021 4:09,14
6-6-2021 4:14,24
6-6-2021 4:20,13
6-6-2021 4:25,18
6-6-2021 4:30,15
6-6-2021 4:34,21
6-6-2021 4:39,21
6-6-2021 4:45,20
6-6-2021 4:50,15
6-6-2021 4:54,17
6-6-2021 4:59,20
6-6-2021 5:05,13
6-6-2021 5:10,17
6-6-2021 5:15,17
6-6-2021 5:19,22
6-6-2021 5:24,23
6-6-2021 5:30,19
6-6-2021 5:35,26
6-6-2021 5:39,19
6-6-2021 5:44,24
6-6-2021 5:50,29
6-6-2021 5:55,23
6-6-2021 6:00,26
6-6-2021 6:04,28
6-6-2021 6:09,23
6-6-2021 6:15,27
6-6-2021 6:20,26
6-6-2021 6:24,21
6-6-2021 6:29,39
6-6-2021 6:35,35
6-6-2021 6:40,30
6-6-2021 6:45,34
6-6-2021 6:49,34
6-6-2021 6:54,26
6-6-2021 7:00,35
6-6-2021 7:05,44
6-6-2021 7:09,32
6-6-2021 7:14,48
6-6-2021 7:20,49
6-6-2021 7:25,39
6-6-2021 7:30,48
6-6-2021 7:34,55
6-6-2021 7:39,34
6-6-2021 7:45,60
6-6-2021 7:50,48
6-6-2021 7:54,47
6-6-2021 7:59,53
6-6-2021 8:05,43
6-6-2021 8:10,51
6-6-2021 8:15,62
6-6-2021 8:19,45
6-6-2021 8:24,57
6-6-2021 8:30,43
6-6-2021 8:35,46
6-6-2021 8:39,48
6-6-2021 8:44,58
6-6-2021 8:50,47
6-6-2021 8:55,52
6-6-2021 9:00,60
6-6-2021 9:04,42
6-6-2021 9:09,64
6-6-2021 9:15,71
6-6-2021 9:20,63
6-6-2021 9:24,64
6-6-2021 9:29,63
6-6-2021 9:35,67
6-6-2021 9:40,77
6-6-2021 9:45,80
6-6-2021 9:49,70
6-6-2021 9:54,63
6-6-2021 10:00,78
6-6-2021 10:05,66
6-6-2021 10:09,75
6-6-2021 10:14,77
6-6-2021 10:20,63
6-6-2021 10:25,73
6-6-2021 10:30,81
6-6-2021 10:34,62
6-6-2021 10:39,68
6-6-2021 10:45,78
6-6-2021 10:50,62
6-6-2021 10:54,76
6-6-2021 10:59,74
6-6-2021 11:05,63
6-6-2021 11:10,74
6-6-2021 11:15,80
6-6-2021 11:19,62
6-6-2021 11:24,72
6-6-2021 11:30,77
6-6-2021 11:35,63
6-6-2021 11:39,74
6-6-2021 11:44,77
6-6-2021 11:50,65
6-6-2021 11:55,69
6-6-2021 12:00,80
6-6-2021 12:04,64
6-6-2021 12:09,76
6-6-2021 12:15,75
6-6-2021 12:20,73
6-6-2021 12:24,72
6-6-2021 12:29,77
6-6-2021 12:35,62
6-6-2021 12:40,73
6-6-2021 12:45,77
6-6-2021 12:49,66
6-6-2021 12:54,68
6-6-2021 13:00,71
6-6-2021 13:05,61
6-6-2021 13:09,74
6-6-2021 13:14,78
6-6-2021 13:20,60
6-6-2021 13:25,68
6-6-2021 13:30,73
6-6-2021 13:34,67
6-6-2021 13:39,72
6-6-2021 13:45,77
6-6-2021 13:50,63
6-6-2021 13:54,72
6-6-2021 13:59,72
6-6-2021 14:05,68
6-6-2021 14:10,70
6-6-2021 14:15,83
6-6-2021 14:19,63
6-6-2021 14:24,62
6-6-2021 14:30,70
6-6-2021 14:35,83
6-6-2021 14:39,66
6-6-2021 14:44,79
6-6-2021 14:50,76
6-6-2021 14:55,62
6-6-2021 15:00,73
6-6-2021 15:04,76
6-6-2021 15:09,61
6-6-2021 15:15,75
6-6-2021 15:20,76
6-6-2021 15:24,67
6-6-2021 15:29,69
6-6-2021 15:35,75
6-6-2021 15:40,67
6-6-2021 15:45,72
6-6-2021 15:49,78
6-6-2021 15:54,70
6-6-2021 16:00,70
6-6-2021 16:05,82
6-6-2021 16:09,64
6-6-2021 16:14,63
6-6-2021 16:20,73
6-6-2021 16:25,65
6-6-2021 16:30,69
6-6-2021 16:34,69
6-6-2021 16:39,80
6-6-2021 16:45,74
6-6-2021 16:50,78
6-6-2021 16:54,62
6-6-2021 16:59,72
6-6-2021 17:05,69
6-6-2021 17:10,71
6-6-2021 17:15,77
6-6-2021 17:19,66
6-6-2021 17:24,71
6-6-2021 17:30,72
6-6-2021 17:35,67
6-6-2021 17:39,70
6-6-2021 17:44,73
6-6-2021 17:50,63
6-6-2021 17:55,74
6-6-2021 18:00,76
6-6-2021 18:04,67
6-6-2021 18:09,76
6-6-2021 18:15,76
6-6-2021 18:20,70
6-6-2021 18:24,72
6-6-2021 18:29,77
6-6-2021 18:35,68
6-6-2021 18:40,75
6-6-2021 18:45,81
6-6-2021 18:49,66
6-6-2021 18:54,71
6-6-2021 19:00,71
6-6-2021 19:05,69
6-6-2021 19:09,75
6-6-2021 19:14,79
6-6-2021 19:20,67
6-6-2021 19:25,67
6-6-2021 19:30,76
6-6-2021 19:34,59
6-6-2021 19:39,69
6-6-2021 19:45,73
6-6-2021 19:50,64
6-6-2021 19:54,61
6-6-2021 19:59,76
6-6-2021 20:05,58
6-6-2021 20:10,69
6-6-2021 20:15,76
6-6-2021 20:19,64
6-6-2021 20:24,72
6-6-2021 20:30,77
6-6-2021 20:35,64
6-6-2021 20:39,68
6-6-2021 20:44,80
6-6-2021 20:50,55
6-6-2021 20:55,69
6-6-2021 21:00,67
6-6-2021 21:04,64
6-6-2021 21:09,53
6-6-2021 21:15,72
6-6-2021 21:20,59
6-6-2021 21:24,70
6-6-2021 21:29,78
6-6-2021 21:35,56
6-6-2021 21:40,52
6-6-2021 21:45,61
6-6-2021 21:49,62
6-6-2021 21:54,38
6-6-2021 22:00,62
6-6-2021 22:05,67
6-6-2021 22:09,59
6-6-2021 22:14,63
6-6-2021 22:20,57
6-6-2021 22:25,46
6-6-2021 22:30,53
6-6-2021 22:34,59
6-6-2021 22:39,41
6-6-2021 22:45,44
6-6-2021 22:50,41
6-6-2021 22:54,34
6-6-2021 22:59,48
6-6-2021 23:05,42
6-6-2021 23:10,38
6-6-2021 23:15,46
6-6-2021 23:19,46
6-6-2021 23:24,35
6-6-2021 23:30,38
6-6-2021 23:35,49
6-6-2021 23:39,44
6-6-2021 23:44,43
6-6-2021 23:50,40
6-6-2021 23:55,31
6-7-2021 0:00,30
6-7-2021 0:04,31
6-7-2021 0:09,33
6-7-2021 0:15,34
6-7-2021 0:20,27
6-7-2021 0:24,21
6-7-2021 0:29,32
6-7-2021 0:35,26
6-7-2021 0:40,25
6-7-2021 0:45,27
6-7-2021 0:49,26
6-7-2021 0:54,15
6-7-2021 1:00,17
6-7-2021 1:05,14
6-7-2021 1:09,22
6-7-2021 1:14,19
6-7-2021 1:20,15
6-7-2021 1:25,20
6-7-2021 1:30,20
6-7-2021 1:34,17
6-7-2021 1:39,11
6-7-2021 1:45,17
6-7-2021 1:50,15
6-7-2021 1:54,11
6-7-2021 1:59,16
6-7-2021 2:05,18
6-7-2021 2:10,13
6-7-2021 2:15,16
6-7-2021 2:19,14
6-7-2021 2:24,15
6-7-2021 2:30,14
6-7-2021 2:35,9
6-7-2021 2:39,20
6-7-2021 2:44,13
6-7-2021 2:50,13
6-7-2021 2:55,12
6-7-2021 3:00,14
6-7-2021 3:04,10
6-7-2021 3:09,16
6-7-2021 3:15,18
6-7-2021 3:20,12
6-7-2021 3:24,16
6-7-2021 3:29,13
6-7-2021 3:35,12
6-7-2021 3:40,13
6-7-2021 3:45,17
6-7-2021 3:49,15
6-7-2021 3:54,13
6-7-2021 4:00,14
6-7-2021 4:05,16
6-7-2021 4:09,12
6-7-2021 4:14,12
6-7-2021 4:20,13
6-7-2021 4:25,16
6-7-2021 4:30,19
6-7-2021 4:34,20
6-7-2021 4:39,20
6-7-2021 4:45,23
6-7-2021 4:50,22
6-7-2021 4:54,21
6-7-2021 4:59,25
6-7-2021 5:05,25
6-7-2021 5:10,28
6-7-2021 5:15,28
6-7-2021 5:19,32
6-7-2021 5:24,27
6-7-2021 5:30,34
6-7-2021 5:35,41
6-7-2021 5:39,42
6-7-2021 5:44,41
6-7-2021 5:50,32
6-7-2021 5:55,40
6-7-2021 6:00,34
6-7-2021 6:04,54
6-7-2021 6:09,59
6-7-2021 6:15,49
6-7-2021 6:20,50
6-7-2021 6:24,57
6-7-2021 6:29,45
6-7-2021 6:35,55
6-7-2021 6:40,76
6-7-2021 6:45,74
6-7-2021 6:49,50
6-7-2021 6:54,56
6-7-2021 7:00,67
6-7-2021 7:05,52
6-7-2021 7:09,42
6-7-2021 7:14,68
6-7-2021 7:20,77
6-7-2021 7:25,67
6-7-2021 7:30,70
6-7-2021 7:34,77
6-7-2021 7:39,70
6-7-2021 7:45,79
6-7-2021 7:50,83
6-7-2021 7:54,65
6-7-2021 7:59,79
6-7-2021 8:05,80
6-7-2021 8:10,70
6-7-2021 8:15,80
6-7-2021 8:19,76
6-7-2021 8:24,63
6-7-2021 8:30,76
6-7-2021 8:35,80
6-7-2021 8:39,68
6-7-2021 8:44,79
6-7-2021 8:50,87
6-7-2021 8:55,65
6-7-2021 9:00,81
6-7-2021 9:04,86
6-7-2021 9:09,83
6-7-2021 9:15,76
6-7-2021 9:20,90
6-7-2021 9:24,69
6-7-2021 9:29,81
6-7-2021 9:35,61
6-7-2021 9:40,77
6-7-2021 9:45,62
6-7-2021 9:49,63
6-7-2021 9:54,76
6-7-2021 10:00,67
6-7-2021 10:05,48
6-7-2021 10:09,72
6-7-2021 10:14,59
6-7-2021 10:20,62
6-7-2021 10:25,52
6-7-2021 10:30,59
6-7-2021 10:34,65
6-7-2021 10:39,51
6-7-2021 10:45,62
6-7-2021 10:50,76
6-7-2021 10:54,55
6-7-2021 10:59,62
6-7-2021 11:05,66
6-7-2021 11:10,61
6-7-2021 11:15,69
6-7-2021 11:19,78
6-7-2021 11:24,61
6-7-2021 11:30,64
6-7-2021 11:35,81
